REDE;NR_LATITUDE_LOJA;NR_LONGITUDE_LOJA;ID_LOJA_LEGADO;TIPO_LOJA;FL_ANALISE_MADURAS;ENDERECO;CHAVE_UNICA
PACHECO;-22,922890500000001;-43,249845299999997;10471;CONCORRENTES;0;RUA BARÃO DE SÃO FRANCISCO, 114;PACHECO_-22,922890500000001_-43,249845299999997_RUA BARÃO DE SÃO FRANCISCO, 114
PACHECO;-22,923583300000001;-43,256690200000001;10472;CONCORRENTES;0;RUA BARÃO DE MESQUITA, 1063;PACHECO_-22,923583300000001_-43,256690200000001_RUA BARÃO DE MESQUITA, 1063
PACHECO;-22,923613700000001;-43,232332599999999;10473;CONCORRENTES;0;RUA CONDE DE BONFIM, 334;PACHECO_-22,923613700000001_-43,232332599999999_RUA CONDE DE BONFIM, 334
PACHECO;-22,9236173;-43,373562900000003;10474;CONCORRENTES;0;ESTRADA DOS BANDEIRANTES, 27;PACHECO_-22,9236173_-43,373562900000003_ESTRADA DOS BANDEIRANTES, 27
PACHECO;-22,923843999999999;-43,567277999999988;10475;CONCORRENTES;0;ESTRADA DO MONTEIRO, 2073;PACHECO_-22,923843999999999_-43,567277999999988_ESTRADA DO MONTEIRO, 2073
PACHECO;-22,9241037;-43,209122499999999;10476;CONCORRENTES;0;RUA ARISTIDES LOBO, 244;PACHECO_-22,9241037_-43,209122499999999_RUA ARISTIDES LOBO, 244
PACHECO;-22,924166599999996;-43,176966399999998;10477;CONCORRENTES;0;RUA DO CATETE, 248;PACHECO_-22,924166599999996_-43,176966399999998_RUA DO CATETE, 248
PACHECO;-22,924347999999998;-43,233956999999997;10478;CONCORRENTES;0;RUA GENERAL ROCA, 818;PACHECO_-22,924347999999998_-43,233956999999997_RUA GENERAL ROCA, 818
PACHECO;-22,924437099999999;-43,226472200000003;10479;CONCORRENTES;0;RUA CONDE DE BONFIM, 152;PACHECO_-22,924437099999999_-43,226472200000003_RUA CONDE DE BONFIM, 152
PACHECO;-22,9248592;-43,234053699999997;10480;CONCORRENTES;0;RUA CONDE DE BONFIM, 396;PACHECO_-22,9248592_-43,234053699999997_RUA CONDE DE BONFIM, 396
PACHECO;-22,925557600000001;-43,234976499999988;10481;CONCORRENTES;0;RUA CONDE DE BONFIM, 436;PACHECO_-22,925557600000001_-43,234976499999988_RUA CONDE DE BONFIM, 436
PACHECO;-22,926303000000001;-43,346072000000014;10482;CONCORRENTES;0;ESTRADA PAU-FERRO, 355;PACHECO_-22,926303000000001_-43,346072000000014_ESTRADA PAU-FERRO, 355
PACHECO;-22,926444700000001;-43,359672499999988;10483;CONCORRENTES;0;RUA LOPO SARAIVA, 179;PACHECO_-22,926444700000001_-43,359672499999988_RUA LOPO SARAIVA, 179
PACHECO;-22,9274168;-43,244159499999988;10484;CONCORRENTES;0;RUA URUGUAI, 231;PACHECO_-22,9274168_-43,244159499999988_RUA URUGUAI, 231
PACHECO;-22,9274275;-43,373899799999997;10485;CONCORRENTES;0;ESTRADA DOS BANDEIRANTES, 470;PACHECO_-22,9274275_-43,373899799999997_ESTRADA DOS BANDEIRANTES, 470
PACHECO;-22,927450199999999;-43,574810399999997;10486;CONCORRENTES;0;ESTRADA DO MONTEIRO, 1200;PACHECO_-22,927450199999999_-43,574810399999997_ESTRADA DO MONTEIRO, 1200
PACHECO;-22,9279276;-43,339897099999988;10487;CONCORRENTES;0;ESTRADA PAU-FERRO, 668;PACHECO_-22,9279276_-43,339897099999988_ESTRADA PAU-FERRO, 668
PACHECO;-22,9279431;-43,677352200000001;10488;CONCORRENTES;0;RUA FELIPE CARDOSO, 1520;PACHECO_-22,9279431_-43,677352200000001_RUA FELIPE CARDOSO, 1520
PACHECO;-22,928880700000001;-43,354242300000003;10489;CONCORRENTES;0;ESTRADA PAU-FERRO, 1;PACHECO_-22,928880700000001_-43,354242300000003_ESTRADA PAU-FERRO, 1
PACHECO;-22,9215315;-43,235431400000003;10490;CONCORRENTES;0;AVENIDA MARACANÃ, 987;PACHECO_-22,9215315_-43,235431400000003_AVENIDA MARACANÃ, 987
PACHECO;-22,931158199999999;-43,178066200000011;10491;CONCORRENTES;0;RUA DO CATETE, 300;PACHECO_-22,931158199999999_-43,178066200000011_RUA DO CATETE, 300
PACHECO;-22,93175965;-43,17863838550403;10492;CONCORRENTES;0;LARGO DO MACHADO, 29;PACHECO_-22,93175965_-43,17863838550403_LARGO DO MACHADO, 29
PACHECO;-22,932238000000002;-43,240041300000001;10493;CONCORRENTES;0;RUA CONDE DE BONFIM, 681;PACHECO_-22,932238000000002_-43,240041300000001_RUA CONDE DE BONFIM, 681
PACHECO;-22,934498000000001;-43,1875152;10494;CONCORRENTES;0;RUA DAS LARANJEIRAS, 430;PACHECO_-22,934498000000001_-43,1875152_RUA DAS LARANJEIRAS, 430
PACHECO;-22,9355805;-43,66674600000001;10495;CONCORRENTES;0;PRAÇA SANTA CRUZ, 1108;PACHECO_-22,9355805_-43,66674600000001_PRAÇA SANTA CRUZ, 1108
PACHECO;-22,936381000000001;-43,333747999999993;10496;CONCORRENTES;0;ESTRADA DOS TRÊS RIOS, 1067;PACHECO_-22,936381000000001_-43,333747999999993_ESTRADA DOS TRÊS RIOS, 1067
PACHECO;-22,936677;-43,371433400000001;10497;CONCORRENTES;0;ESTRADA DOS BANDEIRANTES, 1405;PACHECO_-22,936677_-43,371433400000001_ESTRADA DOS BANDEIRANTES, 1405
PACHECO;-22,936945600000001;-43,175780899999999;10498;CONCORRENTES;0;RUA SENADOR VERGUEIRO, 135;PACHECO_-22,936945600000001_-43,175780899999999_RUA SENADOR VERGUEIRO, 135
PACHECO;-22,937826099999999;-43,374989700000008;10499;CONCORRENTES;0;EST DOS BANDEIRANTES, 5210;PACHECO_-22,937826099999999_-43,374989700000008_EST DOS BANDEIRANTES, 5210
PACHECO;-22,938016200000003;-43,177989199999992;10500;CONCORRENTES;0;RUA MARQUÊS DE ABRANTES, 144;PACHECO_-22,938016200000003_-43,177989199999992_RUA MARQUÊS DE ABRANTES, 144
PACHECO;-22,938504900000002;-43,060654399999997;10501;CONCORRENTES;0;ESTRADA FRANCISCO DA CRUZ NUNES, 973;PACHECO_-22,938504900000002_-43,060654399999997_ESTRADA FRANCISCO DA CRUZ NUNES, 973
PACHECO;-22,938584500000001;-43,026585999999988;10502;CONCORRENTES;0;AVENIDA CENTRAL EWERTON XAVIER, 1469;PACHECO_-22,938584500000001_-43,026585999999988_AVENIDA CENTRAL EWERTON XAVIER, 1469
PACHECO;-22,9398345;-43,3429401;10503;CONCORRENTES;0;ESTRADA DOS TRÊS RIOS, 74;PACHECO_-22,9398345_-43,3429401_ESTRADA DOS TRÊS RIOS, 74
PACHECO;-22,941370800000001;-43,341931700000004;10504;CONCORRENTES;0;ESTRADA DE JACAREPAGUÁ, 7741;PACHECO_-22,941370800000001_-43,341931700000004_ESTRADA DE JACAREPAGUÁ, 7741
PACHECO;-22,941523700000001;-43,340704100000004;10505;CONCORRENTES;0;RUA TIROL, 78;PACHECO_-22,941523700000001_-43,340704100000004_RUA TIROL, 78
PACHECO;-22,943047;-43,331605000000003;10506;CONCORRENTES;0;RUA ITUVERAVA, 937;PACHECO_-22,943047_-43,331605000000003_RUA ITUVERAVA, 937
PACHECO;-22,9443254;-43,367979299999988;10507;CONCORRENTES;0;AVENIDA ENGENHEIRO SOUZA FILHO, 22;PACHECO_-22,9443254_-43,367979299999988_AVENIDA ENGENHEIRO SOUZA FILHO, 22
PACHECO;-22,944917100000001;-43,182552100000002;10508;CONCORRENTES;0;PRAIA BOTAFOGO, 316;PACHECO_-22,944917100000001_-43,182552100000002_PRAIA BOTAFOGO, 316
PACHECO;-22,947884999999999;-43,182850899999998;10509;CONCORRENTES;0;PRAIA BOTAFOGO, 406;PACHECO_-22,947884999999999_-43,182850899999998_PRAIA BOTAFOGO, 406
PACHECO;-22,9495082;-43,1850077;10510;CONCORRENTES;0;RUA SÃO CLEMENTE, 91;PACHECO_-22,9495082_-43,1850077_RUA SÃO CLEMENTE, 91
PACHECO;-22,950991800000001;-43,029262199999998;10511;CONCORRENTES;0;ESTRADA FRANCISCO DA CRUZ NUNES, 6501;PACHECO_-22,950991800000001_-43,029262199999998_ESTRADA FRANCISCO DA CRUZ NUNES, 6501
PACHECO;-22,952621799999999;-43,187732500000003;10512;CONCORRENTES;0;RUA VOLUNTÁRIOS DA PÁTRIA, 150;PACHECO_-22,952621799999999_-43,187732500000003_RUA VOLUNTÁRIOS DA PÁTRIA, 150
PACHECO;-22,953648400000002;-43,1906818;10513;CONCORRENTES;0;RUA VOLUNTÁRIOS DA PÁTRIA, 220;PACHECO_-22,953648400000002_-43,1906818_RUA VOLUNTÁRIOS DA PÁTRIA, 220
PACHECO;-22,954005899999999;-43,191078099999999;10514;CONCORRENTES;0;RUA VOLUNTÁRIOS DA PÁTRIA, 283;PACHECO_-22,954005899999999_-43,191078099999999_RUA VOLUNTÁRIOS DA PÁTRIA, 283
PACHECO;-22,954049300000001;-43,337886099999999;10515;CONCORRENTES;0;ESTRADA DE JACAREPAGUÁ, 6069;PACHECO_-22,954049300000001_-43,337886099999999_ESTRADA DE JACAREPAGUÁ, 6069
PACHECO;-22,954463000000001;-43,181587999999998;10516;CONCORRENTES;0;RUA ARNALDO QUINTELA, 10;PACHECO_-22,954463000000001_-43,181587999999998_RUA ARNALDO QUINTELA, 10
PACHECO;-22,954901199999998;-43,193370299999998;10517;CONCORRENTES;0;RUA VOLUNTÁRIOS DA PÁTRIA, 357;PACHECO_-22,954901199999998_-43,193370299999998_RUA VOLUNTÁRIOS DA PÁTRIA, 357
PACHECO;-22,955273200000004;-43,573965800000003;10518;CONCORRENTES;0;ESTRADA CACHAMORRA, 489;PACHECO_-22,955273200000004_-43,573965800000003_ESTRADA CACHAMORRA, 489
PACHECO;-22,955884799999996;-43,349881500000002;10519;CONCORRENTES;0;AVENIDA TENENTE-CORONEL MUNIZ DE ARAGÃO, 1258;PACHECO_-22,955884799999996_-43,349881500000002_AVENIDA TENENTE-CORONEL MUNIZ DE ARAGÃO, 1258
PACHECO;-22,957267999999999;-43,199267399999997;10520;CONCORRENTES;0;RUA DO HUMAITÁ, 122;PACHECO_-22,957267999999999_-43,199267399999997_RUA DO HUMAITÁ, 122
PACHECO;-22,9596467;-42,979560399999997;10521;CONCORRENTES;0;AVENIDA ZUMBI DOS PALMARES, 1036;PACHECO_-22,9596467_-42,979560399999997_AVENIDA ZUMBI DOS PALMARES, 1036
PACHECO;-22,962119099999999;-43,168078399999999;10522;CONCORRENTES;0;RUA GUSTAVO SAMPAIO, 650;PACHECO_-22,962119099999999_-43,168078399999999_RUA GUSTAVO SAMPAIO, 650
PACHECO;-22,963038000000001;-43,171367300000007;10523;CONCORRENTES;0;RUA GUSTAVO SAMPAIO, 630;PACHECO_-22,963038000000001_-43,171367300000007_RUA GUSTAVO SAMPAIO, 630
PACHECO;-22,9633577;-43,404826499999999;10524;CONCORRENTES;0;ESTRADA DOS BANDEIRANTES, 6700;PACHECO_-22,9633577_-43,404826499999999_ESTRADA DOS BANDEIRANTES, 6700
PACHECO;-22,964711600000001;-43,175310199999998;10525;CONCORRENTES;0;AVENIDA NOSSA SENHORA DE COPACABANA, 115;PACHECO_-22,964711600000001_-43,175310199999998_AVENIDA NOSSA SENHORA DE COPACABANA, 115
PACHECO;-22,965005300000001;-43,2185524;10526;CONCORRENTES;0;RUA JARDIM BOTÂNICO, 700;PACHECO_-22,965005300000001_-43,2185524_RUA JARDIM BOTÂNICO, 700
PACHECO;-22,966176099999998;-43,178159399999998;10527;CONCORRENTES;0;AVENIDA NOSSA SENHORA DE COPACABANA, 249;PACHECO_-22,966176099999998_-43,178159399999998_AVENIDA NOSSA SENHORA DE COPACABANA, 249
PACHECO;-22,966282499999995;-43,180378600000004;10528;CONCORRENTES;0;AVENIDA NOSSA SENHORA DE COPACABANA, 534;PACHECO_-22,966282499999995_-43,180378600000004_AVENIDA NOSSA SENHORA DE COPACABANA, 534
PACHECO;-22,966282499999998;-43,180378599999997;10529;CONCORRENTES;0;AV NOSSA SENHORA DE COPACABANA, 1004;PACHECO_-22,966282499999998_-43,180378599999997_AV NOSSA SENHORA DE COPACABANA, 1004
PACHECO;-22,967011100000001;-43,413007800000003;10530;CONCORRENTES;0;ESTRADA DOS BANDEIRANTES, 7650;PACHECO_-22,967011100000001_-43,413007800000003_ESTRADA DOS BANDEIRANTES, 7650
PACHECO;-22,969545499999999;-43,185423499999999;10531;CONCORRENTES;0;AVENIDA NOSSA SENHORA DE COPACABANA, 602;PACHECO_-22,969545499999999_-43,185423499999999_AVENIDA NOSSA SENHORA DE COPACABANA, 602
PACHECO;-22,971010400000001;-43,187106900000003;10532;CONCORRENTES;0;AVENIDA NOSSA SENHORA DE COPACABANA, 698;PACHECO_-22,971010400000001_-43,187106900000003_AVENIDA NOSSA SENHORA DE COPACABANA, 698
PACHECO;-22,972276300000001;-43,188023000000008;10533;CONCORRENTES;0;AVENIDA NOSSA SENHORA DE COPACABANA, 766;PACHECO_-22,972276300000001_-43,188023000000008_AVENIDA NOSSA SENHORA DE COPACABANA, 766
PACHECO;-22,972783000000003;-43,392083499999991;10534;CONCORRENTES;0;AVENIDA EMBAIXADOR ABELARDO BUENO, 2840;PACHECO_-22,972783000000003_-43,392083499999991_AVENIDA EMBAIXADOR ABELARDO BUENO, 2840
PACHECO;-22,973795299999999;-43,188525499999997;10535;CONCORRENTES;0;AVENIDA NOSSA SENHORA DE COPACABANA, 819;PACHECO_-22,973795299999999_-43,188525499999997_AVENIDA NOSSA SENHORA DE COPACABANA, 819
PACHECO;-22,976298499999999;-43,228588299999991;10536;CONCORRENTES;0;RUA MARQUÊS DE SÃO VICENTE, 67;PACHECO_-22,976298499999999_-43,228588299999991_RUA MARQUÊS DE SÃO VICENTE, 67
PACHECO;-22,9807925;-43,491747400000001;10537;CONCORRENTES;0;ESTRADA DOS BANDEIRANTES, 24331;PACHECO_-22,9807925_-43,491747400000001_ESTRADA DOS BANDEIRANTES, 24331
PACHECO;-22,983498600000001;-43,212603199999997;10538;CONCORRENTES;0;RUA VISCONDE DE PIRAJÁ, 592;PACHECO_-22,983498600000001_-43,212603199999997_RUA VISCONDE DE PIRAJÁ, 592
PACHECO;-22,9836372;-43,219629900000008;10539;CONCORRENTES;0;AVENIDA ATAULFO DE PAIVA, 386;PACHECO_-22,9836372_-43,219629900000008_AVENIDA ATAULFO DE PAIVA, 386
PACHECO;-22,983785600000001;-43,210347200000001;10540;CONCORRENTES;0;RUA VISCONDE DE PIRAJÁ, 514;PACHECO_-22,983785600000001_-43,210347200000001_RUA VISCONDE DE PIRAJÁ, 514
PACHECO;-22,983799000000001;-43,220972000000003;10541;CONCORRENTES;0;AVENIDA ATAULFO DE PAIVA, 528;PACHECO_-22,983799000000001_-43,220972000000003_AVENIDA ATAULFO DE PAIVA, 528
PACHECO;-22,984065300000001;-43,219024999999988;10542;CONCORRENTES;0;AVENIDA ATAULFO DE PAIVA, 319;PACHECO_-22,984065300000001_-43,219024999999988_AVENIDA ATAULFO DE PAIVA, 319
PACHECO;-22,984078700000001;-43,223013399999999;10543;CONCORRENTES;0;AVENIDA BARTOLOMEU MITRE, 310;PACHECO_-22,984078700000001_-43,223013399999999_AVENIDA BARTOLOMEU MITRE, 310
PACHECO;-22,984243800000002;-43,1907195;10544;CONCORRENTES;0;RUA JÚLIO DE CASTILHOS, 23;PACHECO_-22,984243800000002_-43,1907195_RUA JÚLIO DE CASTILHOS, 23
PACHECO;-22,984262999999999;-43,208834299999999;10545;CONCORRENTES;0;RUA VISCONDE DE PIRAJÁ, 455;PACHECO_-22,984262999999999_-43,208834299999999_RUA VISCONDE DE PIRAJÁ, 455
PACHECO;-22,9843312;-43,197567799999987;10546;CONCORRENTES;0;RUA VISCONDE DE PIRAJÁ, 82;PACHECO_-22,9843312_-43,197567799999987_RUA VISCONDE DE PIRAJÁ, 82
PACHECO;-22,9843604;-43,202761199999998;10547;CONCORRENTES;0;RUA VISCONDE DE PIRAJÁ, 265;PACHECO_-22,9843604_-43,202761199999998_RUA VISCONDE DE PIRAJÁ, 265
PACHECO;-22,9847529;-43,200235800000002;10548;CONCORRENTES;0;RUA VISCONDE DE PIRAJÁ, 169;PACHECO_-22,9847529_-43,200235800000002_RUA VISCONDE DE PIRAJÁ, 169
PACHECO;-22,984839099999999;-43,225026100000001;10549;CONCORRENTES;0;AVENIDA ATAULFO DE PAIVA,   LJ A, 1151;PACHECO_-22,984839099999999_-43,225026100000001_AVENIDA ATAULFO DE PAIVA,   LJ A, 1151
PACHECO;-22,986026500000001;-43,227454999999999;10550;CONCORRENTES;0;AVENIDA ATAULFO DE PAIVA, 1241;PACHECO_-22,986026500000001_-43,227454999999999_AVENIDA ATAULFO DE PAIVA, 1241
PACHECO;-22,989067299999999;-43,3615292;10551;CONCORRENTES;0;AVENIDA JOSÉ SILVA DE AZEVEDO NETO, 185;PACHECO_-22,989067299999999_-43,3615292_AVENIDA JOSÉ SILVA DE AZEVEDO NETO, 185
PACHECO;-22,992045000000001;-43,251648600000003;10552;CONCORRENTES;0;VIA APIA DA ROCINHA, 40;PACHECO_-22,992045000000001_-43,251648600000003_VIA APIA DA ROCINHA, 40
PACHECO;-22,997658300000001;-43,358126800000001;10553;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 4666;PACHECO_-22,997658300000001_-43,358126800000001_AVENIDA DAS AMÉRICAS, 4666
PACHECO;-22,999085699999998;-43,3043209;10554;CONCORRENTES;0;ESTRADA DA BARRA DA TIJUCA, 1636;PACHECO_-22,999085699999998_-43,3043209_ESTRADA DA BARRA DA TIJUCA, 1636
PACHECO;-22,999558799999999;-43,404375299999998;10555;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 7360;PACHECO_-22,999558799999999_-43,404375299999998_AVENIDA DAS AMÉRICAS, 7360
PACHECO;-22,999923200000001;-43,3396081;10556;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 500;PACHECO_-22,999923200000001_-43,3396081_AVENIDA DAS AMÉRICAS, 500
PACHECO;-23,000051299999999;-43,333200400000003;10557;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 1800;PACHECO_-23,000051299999999_-43,333200400000003_AVENIDA DAS AMÉRICAS, 1800
PACHECO;-23,0003241;-44,300606199999997;10558;CONCORRENTES;0;AVENIDA JOSE ELIAS RABA, 280;PACHECO_-23,0003241_-44,300606199999997_AVENIDA JOSE ELIAS RABA, 280
PACHECO;-23,0006032;-43,354113399999996;10559;CONCORRENTES;0;AVENIDA DAS AMERICAS, 4001;PACHECO_-23,0006032_-43,354113399999996_AVENIDA DAS AMERICAS, 4001
PACHECO;-23,000611800000001;-43,634076399999998;10560;CONCORRENTES;0;ESTRADA DA MATRIZ, 165;PACHECO_-23,000611800000001_-43,634076399999998_ESTRADA DA MATRIZ, 165
PACHECO;-23,000749800000001;-43,383577500000001;10561;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 6101;PACHECO_-23,000749800000001_-43,383577500000001_AVENIDA DAS AMÉRICAS, 6101
PACHECO;-23,001514700000001;-43,350558700000001;10562;CONCORRENTES;0;AVENIDA MARECHAL HENRIQUE LOTT, 163;PACHECO_-23,001514700000001_-43,350558700000001_AVENIDA MARECHAL HENRIQUE LOTT, 163
PACHECO;-23,003121799999999;-44,299699599999997;10563;CONCORRENTES;0;ESTRADA DO MARINAS, 200;PACHECO_-23,003121799999999_-44,299699599999997_ESTRADA DO MARINAS, 200
PACHECO;-23,0031854;-43,326601199999999;10564;CONCORRENTES;0;RUA GILDÁSIO AMADO, 55;PACHECO_-23,0031854_-43,326601199999999_RUA GILDÁSIO AMADO, 55
PACHECO;-23,006364699999995;-43,432200899999998;10565;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 12141;PACHECO_-23,006364699999995_-43,432200899999998_AVENIDA DAS AMÉRICAS, 12141
PACHECO;-23,007560999999999;-43,307855499999995;10566;CONCORRENTES;0;AVENIDA ARMANDO LOMBARDI, 301;PACHECO_-23,007560999999999_-43,307855499999995_AVENIDA ARMANDO LOMBARDI, 301
PACHECO;-23,008240499999999;-43,444870199999997;10567;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 14400;PACHECO_-23,008240499999999_-43,444870199999997_AVENIDA DAS AMÉRICAS, 14400
PACHECO;-23,008482399999998;-44,318328100000002;10568;CONCORRENTES;0;RUA DO COMÉRCIO, 256;PACHECO_-23,008482399999998_-44,318328100000002_RUA DO COMÉRCIO, 256
PACHECO;-23,009201900000004;-43,444097599999999;10569;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 13331;PACHECO_-23,009201900000004_-43,444097599999999_AVENIDA DAS AMÉRICAS, 13331
PACHECO;-23,009592100000003;-43,316964800000001;10570;CONCORRENTES;0;AVENIDA RODOLFO AMOEDO, SN;PACHECO_-23,009592100000003_-43,316964800000001_AVENIDA RODOLFO AMOEDO, SN
PACHECO;-23,010313199999999;-43,3044309;10571;CONCORRENTES;0;ESTRADA RIO-SÃO PAULO, 319;PACHECO_-23,010313199999999_-43,3044309_ESTRADA RIO-SÃO PAULO, 319
PACHECO;-23,010445899999997;-43,297309200000001;10572;CONCORRENTES;0;PRAÇA DESEMBARGADOR ARAÚJO JORGE, 10;PACHECO_-23,010445899999997_-43,297309200000001_PRAÇA DESEMBARGADOR ARAÚJO JORGE, 10
PACHECO;-23,01075655;-43,3047574;10573;CONCORRENTES;0;AVENIDA OLEGÁRIO MACIEL, 524;PACHECO_-23,01075655_-43,3047574_AVENIDA OLEGÁRIO MACIEL, 524
PACHECO;-23,013195;-43,463090700000002;10574;CONCORRENTES;0;ESTRADA BENVINDO DE NOVAES, 1900;PACHECO_-23,013195_-43,463090700000002_ESTRADA BENVINDO DE NOVAES, 1900
PACHECO;-23,013232200000001;-43,459748699999999;10575;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 15015;PACHECO_-23,013232200000001_-43,459748699999999_AVENIDA DAS AMÉRICAS, 15015
PACHECO;-23,013252099999999;-43,464354999999991;10576;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 15620;PACHECO_-23,013252099999999_-43,464354999999991_AVENIDA DAS AMÉRICAS, 15620
PACHECO;-23,020120299999999;-43,483853699999997;10577;CONCORRENTES;0;AV DAS AMERICAS, 16757;PACHECO_-23,020120299999999_-43,483853699999997_AV DAS AMERICAS, 16757
PACHECO;-23,020289699999996;-43,487104100000003;10578;CONCORRENTES;0;AVENIDA DAS AMÉRICAS, 19011;PACHECO_-23,020289699999996_-43,487104100000003_AVENIDA DAS AMÉRICAS, 19011
PACHECO;-23,220737400000001;-44,722732499999999;10579;CONCORRENTES;0;AV ROBERTO SILVEIRA, 1227;PACHECO_-23,220737400000001_-44,722732499999999_AV ROBERTO SILVEIRA, 1227
PACHECO;-23,257733900000002;-43,343733;10580;CONCORRENTES;0;AVENIDA GEREMÁRIO DANTAS, 1520;PACHECO_-23,257733900000002_-43,343733_AVENIDA GEREMÁRIO DANTAS, 1520
TAMOIO;-21,203938099999998;-41,891080299999999;10581;CONCORRENTES;0;AVENIDA CARDOSO MOREIRA, 772;TAMOIO_-21,203938099999998_-41,891080299999999_AVENIDA CARDOSO MOREIRA, 772
TAMOIO;-21,205410000000001;-41,889579300000001;10582;CONCORRENTES;0;AVENIDA CARDOSO MOREIRA, 77;TAMOIO_-21,205410000000001_-41,889579300000001_AVENIDA CARDOSO MOREIRA, 77
TAMOIO;-21,206895599999999;-41,888339500000001;10583;CONCORRENTES;0;AVENIDA CARDOSO MOREIRA, 322;TAMOIO_-21,206895599999999_-41,888339500000001_AVENIDA CARDOSO MOREIRA, 322
TAMOIO;-21,756106899999999;-41,321275399999998;10584;CONCORRENTES;0;AVENIDA RUI BARBOSA, 1061;TAMOIO_-21,756106899999999_-41,321275399999998_AVENIDA RUI BARBOSA, 1061
TAMOIO;-21,757560399999999;-41,325132000000004;10585;CONCORRENTES;0;RUA BARÃO DO AMAZONAS, 117;TAMOIO_-21,757560399999999_-41,325132000000004_RUA BARÃO DO AMAZONAS, 117
TAMOIO;-21,7583445;-41,3406193;10586;CONCORRENTES;0;AVENIDA VINTE E OITO DE MARÇO, 105;TAMOIO_-21,7583445_-41,3406193_AVENIDA VINTE E OITO DE MARÇO, 105
TAMOIO;-21,759293;-41,335219599999988;10587;CONCORRENTES;0;AVENIDA PELINCA, 269;TAMOIO_-21,759293_-41,335219599999988_AVENIDA PELINCA, 269
TAMOIO;-21,760259000000001;-41,333174999999997;10588;CONCORRENTES;0;AVENIDA PELINCA, 185;TAMOIO_-21,760259000000001_-41,333174999999997_AVENIDA PELINCA, 185
TAMOIO;-21,763905099999999;-41,331746799999998;10589;CONCORRENTES;0;RUA BARÃO DE MIRACEMA, 464;TAMOIO_-21,763905099999999_-41,331746799999998_RUA BARÃO DE MIRACEMA, 464
TAMOIO;-21,763974000000001;-41,324655;10590;CONCORRENTES;0;RUA CONSELHEIRO OTAVIANO, 94;TAMOIO_-21,763974000000001_-41,324655_RUA CONSELHEIRO OTAVIANO, 94
TAMOIO;-21,7837131;-41,333387599999988;10591;CONCORRENTES;0;AVENIDA NOSSA SENHORA DO CARMO, 1590;TAMOIO_-21,7837131_-41,333387599999988_AVENIDA NOSSA SENHORA DO CARMO, 1590
TAMOIO;-21,827686799999999;-41,286115199999998;10592;CONCORRENTES;0;AVENIDA DEPUTADO ALAIR FERREIRA, 156;TAMOIO_-21,827686799999999_-41,286115199999998_AVENIDA DEPUTADO ALAIR FERREIRA, 156
TAMOIO;-21,838043800000001;-41,260102799999999;10593;CONCORRENTES;0;AVENIDA RAUL SOUTO MAIOR, 321;TAMOIO_-21,838043800000001_-41,260102799999999_AVENIDA RAUL SOUTO MAIOR, 321
TAMOIO;-22,243898300000001;-43,702130799999999;10594;CONCORRENTES;0;RUA BERNARDO VIANA  FUNDOS, 319;TAMOIO_-22,243898300000001_-43,702130799999999_RUA BERNARDO VIANA  FUNDOS, 319
TAMOIO;-22,279478900000001;-42,5325153;10595;CONCORRENTES;0;PRAÇA PRESIDENTE GETÚLIO VARGAS, 168;TAMOIO_-22,279478900000001_-42,5325153_PRAÇA PRESIDENTE GETÚLIO VARGAS, 168
TAMOIO;-22,2849371;-42,531696699999998;10596;CONCORRENTES;0;AVENIDA ALBERTO BRAUNE, 94;TAMOIO_-22,2849371_-42,531696699999998_AVENIDA ALBERTO BRAUNE, 94
TAMOIO;-22,3049085;-42,538988400000001;10597;CONCORRENTES;0;RUA PRESIDENTE VARGAS, 2021-12-14 00:00:00;TAMOIO_-22,3049085_-42,538988400000001_RUA PRESIDENTE VARGAS, 2021-12-14 00:00:00
TAMOIO;-22,3736301;-41,777763299999997;10598;CONCORRENTES;0;AVENIDA RUI BARBOSA, 407;TAMOIO_-22,3736301_-41,777763299999997_AVENIDA RUI BARBOSA, 407
TAMOIO;-22,4124132;-42,9670275;10599;CONCORRENTES;0;AVENIDA DELFIM MOREIRA, 391;TAMOIO_-22,4124132_-42,9670275_AVENIDA DELFIM MOREIRA, 391
TAMOIO;-22,469631400000001;-43,826106199999998;10600;CONCORRENTES;0;RUA GOVERNADOR PORTELA, 62;TAMOIO_-22,469631400000001_-43,826106199999998_RUA GOVERNADOR PORTELA, 62
TAMOIO;-22,507321900000001;-43,1700327;10601;CONCORRENTES;0;RUA DO IMPERADOR, 9/11;TAMOIO_-22,507321900000001_-43,1700327_RUA DO IMPERADOR, 9/11
TAMOIO;-22,509263499999999;-43,174302099999998;10602;CONCORRENTES;0;RUA DO IMPERADOR, 466;TAMOIO_-22,509263499999999_-43,174302099999998_RUA DO IMPERADOR, 466
